id,date,weight,primary,comments
24201,9/12/2015,160.6,TRUE,
24226,9/14/2015,158.6,TRUE,
24253,9/15/2015,158.6,TRUE,
24257,9/16/2015,160,TRUE,
24272,9/17/2015,157.4,TRUE,
24282,9/18/2015,158.8,TRUE,
24288,9/19/2015,161.6,TRUE,
24314,9/20/2015,159.8,TRUE,
24334,9/22/2015,157.8,TRUE,
24342,9/23/2015,158.8,TRUE,
24370,9/24/2015,161.4,TRUE,
24374,9/25/2015,159.6,TRUE,
24398,9/26/2015,162.4,TRUE,
24402,9/27/2015,163.2,TRUE,
24428,9/28/2015,161.6,TRUE,
24432,9/29/2015,160,TRUE,
24461,10/1/2015,158.6,TRUE,
24491,10/2/2015,161.4,TRUE,
24499,10/6/2015,157.6,TRUE,
24521,10/7/2015,159.2,TRUE,
24548,10/8/2015,155.8,TRUE,
24568,10/9/2015,154.4,TRUE,
24569,10/13/2015,157.8,TRUE,
24580,10/14/2015,154.4,TRUE,
24598,10/15/2015,153.8,TRUE,
24623,10/17/2015,155.8,TRUE,
24653,10/18/2015,153.2,TRUE,
24677,10/19/2015,155.4,TRUE,
24698,10/20/2015,153.8,TRUE,
24726,10/21/2015,151.8,TRUE,
24753,10/22/2015,152.4,TRUE,
24767,10/23/2015,150.4,TRUE,
24773,10/24/2015,150,TRUE,
24789,10/25/2015,150,TRUE,
24800,10/26/2015,151.4,TRUE,
24822,10/27/2015,149.8,TRUE,
24835,10/28/2015,150.6,TRUE,
24840,10/29/2015,150.4,TRUE,
24869,10/30/2015,151,TRUE,
24870,10/31/2015,150.4,TRUE,
24875,11/1/2015,151.6,TRUE,
24881,11/2/2015,153.6,TRUE,
24893,11/3/2015,152.8,TRUE,
24914,11/4/2015,151.8,TRUE,
24936,11/5/2015,153,TRUE,
24962,11/6/2015,150.4,TRUE,
24988,11/7/2015,151.4,TRUE,
25001,11/8/2015,151.4,TRUE,
25023,11/9/2015,151.6,TRUE,
25051,11/10/2015,153,TRUE,
25063,11/11/2015,153,TRUE,
25064,11/12/2015,153.2,TRUE,
25090,11/13/2015,153,TRUE,
25111,11/14/2015,153,TRUE,
25122,11/15/2015,153.6,TRUE,
25143,11/16/2015,153.6,TRUE,
25146,11/17/2015,154,TRUE,
25162,11/18/2015,153.4,TRUE,
25167,11/20/2015,155.4,TRUE,
25179,11/21/2015,152.2,TRUE,
25191,11/22/2015,152.8,TRUE,
25198,11/23/2015,154,TRUE,
25204,11/24/2015,155.4,TRUE,
25219,11/25/2015,154.8,TRUE,
25231,11/28/2015,156.6,TRUE,
25242,11/29/2015,155.2,TRUE,
25269,11/30/2015,156.2,TRUE,
25275,12/1/2015,156.4,TRUE,
25306,12/2/2015,156.8,TRUE,
25330,12/3/2015,156,TRUE,
25340,12/4/2015,156,TRUE,
25348,12/5/2015,155.8,TRUE,
25359,12/6/2015,155,TRUE,
25382,12/7/2015,157.4,TRUE,
25411,12/8/2015,159,TRUE,
25421,12/9/2015,158.6,TRUE,
25441,12/10/2015,158.6,TRUE,
25448,12/11/2015,158,TRUE,
25479,12/13/2015,159,TRUE,
25496,12/14/2015,160.2,TRUE,
25497,12/15/2015,158,TRUE,
25525,12/16/2015,157.2,TRUE,
25533,12/18/2015,155.4,TRUE,
25539,12/20/2015,154.6,TRUE,
25549,12/21/2015,154.4,TRUE,
25570,12/22/2015,156.8,TRUE,
25598,12/23/2015,156,TRUE,
25608,12/24/2015,156.2,TRUE,
25615,12/25/2015,157.4,TRUE,
25641,12/27/2015,156.2,TRUE,
25667,12/28/2015,160.2,TRUE,
25686,12/29/2015,158.8,TRUE,
25697,12/30/2015,157.4,TRUE,
25727,12/31/2015,158.2,TRUE,
25749,1/1/2016,157.4,TRUE,
25755,1/2/2016,158,TRUE,
25761,1/3/2016,157.4,TRUE,
25776,1/4/2016,158,TRUE,
25796,1/5/2016,158.6,TRUE,
25812,1/6/2016,158,TRUE,
25823,1/7/2016,158.2,TRUE,
25835,1/9/2016,158,TRUE,
25850,1/9/2016,157.4,TRUE,
25869,1/10/2016,157.6,TRUE,
25885,1/11/2016,159.6,TRUE,
25906,1/12/2016,159.2,TRUE,
25907,1/13/2016,159.2,TRUE,
25922,1/14/2016,158.2,TRUE,
25924,1/15/2016,157.2,TRUE,
25955,1/16/2016,155.8,TRUE,
25962,1/17/2016,157.6,TRUE,
25979,1/18/2016,158.6,TRUE,
26000,1/19/2016,159.2,TRUE,
26025,1/20/2016,158.2,TRUE,
26030,1/21/2016,158.2,TRUE,
26042,1/25/2016,159.3,TRUE,
26045,1/27/2016,160.3,TRUE,
26062,1/30/2016,161,TRUE,
26073,2/1/2016,158.8,TRUE,
26104,2/2/2016,158.6,TRUE,
26107,2/3/2016,157.2,TRUE,
26130,2/4/2016,157.8,TRUE,
26140,2/5/2016,158.4,TRUE,
26162,2/6/2016,157.6,TRUE,
26179,2/7/2016,158.6,TRUE,
26187,2/8/2016,160,TRUE,
26194,2/11/2016,160,TRUE,
26223,2/12/2016,158.6,TRUE,
26237,2/14/2016,160.6,TRUE,
26243,2/15/2016,156.6,TRUE,
26271,2/16/2016,158.4,TRUE,
26276,2/17/2016,158.4,TRUE,
26297,2/18/2016,159.2,TRUE,
26305,2/19/2016,158.8,TRUE,
26332,2/20/2016,159.2,TRUE,
26347,2/21/2016,159.6,TRUE,
26361,2/22/2016,158,TRUE,
26372,2/23/2016,160.6,TRUE,
26375,2/24/2016,160,TRUE,
26384,2/25/2016,160,TRUE,
26390,2/27/2016,158.6,TRUE,
26421,2/28/2016,158.8,TRUE,
26434,2/29/2016,162.8,TRUE,
26457,3/2/2016,159.8,TRUE,
26475,3/3/2016,160.2,TRUE,
26493,3/4/2016,160.4,TRUE,
26502,3/5/2016,160.4,TRUE,
26507,3/6/2016,160,TRUE,
26525,3/7/2016,157.7,TRUE,
26539,3/9/2016,160.2,TRUE,
26555,3/10/2016,160.2,TRUE,
26576,3/11/2016,163.6,TRUE,
26601,3/13/2016,161.8,TRUE,
26631,3/14/2016,163,TRUE,
26659,3/18/2016,161.8,TRUE,
26686,3/19/2016,161.8,TRUE,
26691,3/20/2016,159.8,TRUE,
26712,3/21/2016,165,TRUE,
26734,3/22/2016,164,TRUE,
26748,3/23/2016,160.6,TRUE,
26766,3/26/2016,160.4,TRUE,
26782,3/27/2016,161.6,TRUE,
26801,3/28/2016,159.4,TRUE,
26812,4/2/2016,161.4,TRUE,
26830,4/3/2016,159.8,TRUE,
26851,4/4/2016,160.6,TRUE,
26858,4/7/2016,162.4,TRUE,
26870,4/10/2016,159.4,TRUE,
26882,4/11/2016,157.4,TRUE,
26893,4/12/2016,160,TRUE,
26910,4/13/2016,159.8,TRUE,
26918,4/14/2016,161.6,TRUE,
26927,4/15/2016,164,TRUE,
26951,4/16/2016,162.6,TRUE,
26967,4/17/2016,161.4,TRUE,
26991,4/18/2016,160.2,TRUE,
27014,4/19/2016,162.2,TRUE,
27045,4/20/2016,160.8,TRUE,
27074,4/22/2016,160.8,TRUE,
27089,4/23/2016,159.8,TRUE,
27106,4/24/2016,159.8,TRUE,
27123,4/25/2016,159.2,TRUE,
27139,4/26/2016,160.2,TRUE,
27155,4/27/2016,159.6,TRUE,
27180,4/28/2016,159.4,TRUE,
27208,4/29/2016,159.6,TRUE,
27238,4/30/2016,159.6,TRUE,
27241,5/1/2016,159.6,TRUE,
27248,5/2/2016,160.6,TRUE,
27264,5/3/2016,160.4,TRUE,
27287,5/4/2016,157.4,TRUE,
27316,5/5/2016,159.8,TRUE,
27338,5/6/2016,161.4,TRUE,
27369,5/7/2016,160.2,TRUE,
27384,5/8/2016,159.8,TRUE,
27394,5/9/2016,162.8,TRUE,
27406,5/10/2016,161.4,TRUE,
27435,5/11/2016,160,TRUE,
27460,5/12/2016,161.6,TRUE,
27464,5/13/2016,160.8,TRUE,
27471,5/14/2016,159.6,TRUE,
27501,5/15/2016,160.6,TRUE,
27529,5/16/2016,159.8,TRUE,
27536,5/17/2016,159.8,TRUE,
27554,5/18/2016,159.4,TRUE,
27574,5/19/2016,161.8,TRUE,
27581,5/20/2016,159.8,TRUE,
27597,5/21/2016,159.4,TRUE,
27599,5/22/2016,161,TRUE,
27623,5/23/2016,159.6,TRUE,
27645,5/24/2016,161.8,TRUE,
27665,5/25/2016,162,TRUE,
27675,5/26/2016,161.6,TRUE,
27701,5/29/2016,161.4,TRUE,
27706,5/30/2016,160.6,TRUE,
27711,5/31/2016,159,TRUE,
27730,6/1/2016,160.4,TRUE,
27752,6/2/2016,160,TRUE,
27766,6/3/2016,159.8,TRUE,
27769,6/4/2016,159.4,TRUE,
27796,6/5/2016,161.6,TRUE,
27809,6/6/2016,159.8,TRUE,
27828,6/7/2016,161.4,TRUE,
27837,6/8/2016,161.4,TRUE,
27847,6/9/2016,160.8,TRUE,
27866,6/15/2016,161.6,TRUE,
27895,6/20/2016,162.6,TRUE,
27914,6/21/2016,161.8,TRUE,
27935,6/22/2016,162,TRUE,
27955,6/23/2016,159.8,TRUE,
27981,6/24/2016,160.2,TRUE,
27990,6/25/2016,161.2,TRUE,
28011,6/26/2016,162.6,TRUE,
28033,6/27/2016,161.8,TRUE,
28064,6/28/2016,161.8,TRUE,
28093,6/29/2016,162.2,TRUE,
28113,6/30/2016,161.4,TRUE,
28138,7/1/2016,163,TRUE,
28164,7/2/2016,163.2,TRUE,
28187,7/3/2016,162.8,TRUE,
28193,7/4/2016,162,TRUE,
28208,7/5/2016,163,TRUE,
28223,7/6/2016,161.6,TRUE,
28252,7/7/2016,161.4,TRUE,
28273,7/8/2016,161,TRUE,
28278,7/9/2016,161,TRUE,
28279,7/10/2016,162.2,TRUE,
28288,7/11/2016,159.6,TRUE,
28295,7/12/2016,159.8,TRUE,
28308,7/13/2016,159.8,TRUE,
28337,7/14/2016,159,TRUE,
28360,7/15/2016,160.2,TRUE,
28380,7/16/2016,159.2,TRUE,
28399,7/17/2016,160,TRUE,
28423,7/18/2016,158.8,TRUE,
28445,7/19/2016,160.2,TRUE,
28459,7/20/2016,158.8,TRUE,
28490,7/21/2016,160.4,TRUE,
28520,7/22/2016,159.6,TRUE,
28535,7/23/2016,159.6,TRUE,
28547,7/24/2016,159.2,TRUE,
28551,7/25/2016,158.8,TRUE,
28577,7/26/2016,159.2,TRUE,
28599,7/27/2016,158.8,TRUE,
28613,7/28/2016,158,TRUE,
28626,7/29/2016,160.6,TRUE,
28650,8/1/2016,160.4,TRUE,
28678,8/2/2016,159.8,TRUE,
28691,8/6/2016,158.8,TRUE,
28707,8/12/2016,158.8,TRUE,
28719,8/15/2016,159,TRUE,
28740,8/16/2016,160.8,TRUE,
28760,8/17/2016,160.2,TRUE,
28761,8/18/2016,161.6,TRUE,
28774,8/19/2016,157.8,TRUE,
28796,8/21/2016,158.2,TRUE,
28799,8/22/2016,158,TRUE,
28806,8/23/2016,159.4,TRUE,
28807,8/24/2016,159.6,TRUE,
28816,8/25/2016,162.4,TRUE,
28830,8/26/2016,160.8,TRUE,
28836,8/27/2016,162,TRUE,
28861,8/28/2016,160,TRUE,
28881,8/29/2016,160,TRUE,
28908,8/30/2016,160.4,TRUE,
28937,9/1/2016,163,TRUE,
28942,9/2/2016,161.6,TRUE,
28963,9/3/2016,160.6,TRUE,
28981,9/5/2016,159.6,TRUE,
28997,9/7/2016,160.2,TRUE,
29003,9/8/2016,160.2,TRUE,
29006,9/9/2016,159,TRUE,
29028,9/9/2016,159,TRUE,
29050,9/10/2016,160.6,TRUE,
29081,9/12/2016,159.6,TRUE,
29091,9/13/2016,160.6,TRUE,
29110,9/14/2016,159.2,TRUE,
29136,9/15/2016,159.6,TRUE,
29156,9/16/2016,157.8,TRUE,
29171,9/19/2016,160.2,TRUE,
29175,9/20/2016,160.6,TRUE,
29183,9/21/2016,158.4,TRUE,
29192,9/22/2016,160.6,TRUE,
29217,9/24/2016,159.4,TRUE,
29248,9/26/2016,161.4,TRUE,
29253,9/27/2016,160.4,TRUE,
29269,9/29/2016,158.6,TRUE,
29270,10/1/2016,160.8,TRUE,
29273,10/2/2016,163.6,TRUE,
29286,10/10/2016,162.8,TRUE,
29293,10/11/2016,161.6,TRUE,
29313,10/12/2016,161,TRUE,
29344,10/13/2016,161.2,TRUE,
29366,10/14/2016,161.2,TRUE,
29383,10/15/2016,161.4,TRUE,
29395,10/16/2016,162.2,TRUE,
29418,10/17/2016,161.4,TRUE,
29428,10/18/2016,163,TRUE,
29445,10/20/2016,163.2,TRUE,
29464,10/21/2016,160.8,TRUE,
29491,10/23/2016,160.8,TRUE,
29499,10/24/2016,162.6,TRUE,
29527,10/25/2016,162.8,TRUE,
29537,10/26/2016,164.2,TRUE,
29545,10/27/2016,164.8,TRUE,
29565,10/27/2016,164.8,TRUE,
29587,10/28/2016,164.4,TRUE,
29597,10/29/2016,161.6,TRUE,
29613,10/30/2016,162,TRUE,
29630,10/31/2016,161.6,TRUE,
29652,11/1/2016,162.4,TRUE,
29659,11/2/2016,161.8,TRUE,
29683,11/3/2016,164.2,TRUE,
29694,11/6/2016,162.6,TRUE,
29714,11/7/2016,165,TRUE,
29726,11/8/2016,164.4,TRUE,
29756,11/9/2016,162.2,TRUE,
29773,11/10/2016,162.8,TRUE,
29793,11/11/2016,163.2,TRUE,
29817,11/13/2016,161.4,TRUE,
29842,11/15/2016,163.8,TRUE,
29853,11/17/2016,163.2,TRUE,
29869,11/18/2016,163.2,TRUE,
29879,11/19/2016,163.6,TRUE,
29904,11/20/2016,162.6,TRUE,
29935,11/21/2016,163,TRUE,
29966,11/22/2016,163.6,TRUE,
29982,11/23/2016,166,TRUE,
30006,11/25/2016,163.8,TRUE,
30028,11/26/2016,164.8,TRUE,
30031,11/27/2016,165.4,TRUE,
30035,11/28/2016,165.2,TRUE,
30050,11/29/2016,165.6,TRUE,
30056,11/30/2016,167.2,TRUE,
30087,12/1/2016,166.4,TRUE,
30098,12/2/2016,167,TRUE,
30110,12/3/2016,164.8,TRUE,
30117,12/5/2016,164.8,TRUE,
30139,12/6/2016,165,TRUE,
30144,12/9/2016,165.8,TRUE,
30164,12/10/2016,165.8,TRUE,
30166,12/11/2016,164.4,TRUE,
30180,12/12/2016,165.8,TRUE,
30188,12/13/2016,166,TRUE,
30219,12/14/2016,164.6,TRUE,
30247,12/15/2016,166.2,TRUE,
30267,12/16/2016,167.2,TRUE,
30277,12/17/2016,165.2,TRUE,
30278,12/18/2016,164.8,TRUE,
30283,12/19/2016,164.8,TRUE,
30301,12/20/2016,166,TRUE,
30320,12/21/2016,165.2,TRUE,
30336,12/22/2016,165.2,TRUE,
30340,12/23/2016,165.2,TRUE,
30345,12/24/2016,165,TRUE,
30355,12/25/2016,167.4,TRUE,
30359,12/26/2016,165.6,TRUE,
30379,12/27/2016,166,TRUE,
30410,12/28/2016,165.2,TRUE,
30433,12/29/2016,165.2,TRUE,
30462,12/30/2016,165.2,TRUE,
30477,12/31/2016,164.4,TRUE,
30489,1/1/2017,162.6,TRUE,
30500,1/2/2017,164.2,TRUE,
30524,1/3/2017,165.4,TRUE,
30541,1/5/2017,166.4,TRUE,
30567,1/6/2017,163.8,TRUE,
30584,1/7/2017,164.8,TRUE,
30611,1/8/2017,164.2,TRUE,
30631,1/9/2017,164.4,TRUE,
30645,1/10/2017,164.6,TRUE,
30672,1/11/2017,165.8,TRUE,
30702,1/12/2017,165.8,TRUE,
30709,1/13/2017,164.8,TRUE,
30734,1/14/2017,163.4,TRUE,
30739,1/15/2017,165.4,TRUE,
30764,1/16/2017,165.6,TRUE,
30775,1/17/2017,165.8,TRUE,
30787,1/18/2017,164,TRUE,
30810,1/19/2017,165.2,TRUE,
30821,1/20/2017,164.8,TRUE,
30839,1/21/2017,163.8,TRUE,
30864,1/22/2017,165.4,TRUE,
30894,1/23/2017,165,TRUE,
30912,1/24/2017,166.4,TRUE,
30914,1/25/2017,165,TRUE,
30918,1/26/2017,164.2,TRUE,
30930,1/27/2017,164,TRUE,
30950,1/28/2017,165.4,TRUE,
30969,1/29/2017,165.2,TRUE,
30992,1/30/2017,167.4,TRUE,
31002,1/31/2017,166.6,TRUE,
31024,2/1/2017,166.2,TRUE,
31055,2/2/2017,166,TRUE,
31064,2/3/2017,166.4,TRUE,
31093,2/4/2017,165.2,TRUE,
31118,2/5/2017,164.8,TRUE,
31141,2/6/2017,166.8,TRUE,
31158,2/7/2017,166.4,TRUE,
31164,2/8/2017,165.2,TRUE,
31185,2/9/2017,165.2,TRUE,
31198,2/10/2017,165,TRUE,
31213,2/11/2017,164.6,TRUE,
31216,2/12/2017,164.8,TRUE,
31226,2/13/2017,165,TRUE,
31228,2/14/2017,162.6,TRUE,
31250,2/15/2017,161.6,TRUE,
31254,2/16/2017,160.4,TRUE,
31255,2/17/2017,161,TRUE,
31284,2/18/2017,160.2,TRUE,
31296,2/19/2017,162.4,TRUE,
31313,2/20/2017,163.2,TRUE,
31333,2/21/2017,162.8,TRUE,
31346,2/22/2017,161.6,TRUE,
31361,2/23/2017,161.6,TRUE,
31380,2/24/2017,162.6,TRUE,
31408,2/25/2017,161.8,TRUE,
31431,2/26/2017,163.2,TRUE,
31453,2/27/2017,162.6,TRUE,
31462,2/28/2017,162.6,TRUE,
31493,3/1/2017,162.2,TRUE,
31513,3/2/2017,162.8,TRUE,
31525,3/3/2017,161.8,TRUE,
31534,3/4/2017,161.2,TRUE,
31547,3/5/2017,160.6,TRUE,
31576,3/6/2017,160.4,TRUE,
31578,3/7/2017,161.4,TRUE,
31581,3/8/2017,161.4,TRUE,
31594,3/9/2017,164.2,TRUE,
31620,3/10/2017,162.6,TRUE,
31651,3/11/2017,161.8,TRUE,
31653,3/12/2017,162.6,TRUE,
31660,3/13/2017,162.6,TRUE,
31677,3/14/2017,162.6,TRUE,
31688,3/15/2017,161,TRUE,
31691,3/16/2017,162.8,TRUE,
31698,3/17/2017,162.6,TRUE,
31727,3/18/2017,162.4,TRUE,
31751,3/19/2017,163.8,TRUE,
31756,3/20/2017,160,TRUE,
31761,3/21/2017,162.6,TRUE,
31778,3/22/2017,161.6,TRUE,
31785,3/23/2017,162.6,TRUE,
31809,3/24/2017,159.6,TRUE,
31835,3/25/2017,163,TRUE,
31848,3/26/2017,163,TRUE,
31864,3/27/2017,163.2,TRUE,
31872,3/28/2017,162.4,TRUE,
31886,3/29/2017,162.8,TRUE,
31892,3/30/2017,162.2,TRUE,
31917,3/31/2017,162.8,TRUE,
31918,4/1/2017,160.4,TRUE,
31941,4/2/2017,161.8,TRUE,
31947,4/3/2017,161.6,TRUE,
31974,4/4/2017,162,TRUE,
31979,4/5/2017,162.8,TRUE,
31981,4/6/2017,162.6,TRUE,
31985,4/7/2017,163.2,TRUE,
31989,4/8/2017,161,TRUE,
32000,4/9/2017,164.2,TRUE,
32005,4/10/2017,163.2,TRUE,
32012,4/11/2017,163,TRUE,
32031,4/12/2017,162.6,TRUE,
32053,4/13/2017,162.8,TRUE,
32082,4/14/2017,160.6,TRUE,
32110,4/15/2017,161.4,TRUE,
32129,4/16/2017,163.6,TRUE,
32131,4/17/2017,160.2,TRUE,
32148,4/18/2017,161.8,TRUE,
32164,4/19/2017,161,TRUE,
32180,4/20/2017,161.8,TRUE,
32187,4/21/2017,162.8,TRUE,
32209,4/22/2017,163.2,TRUE,
32227,4/23/2017,163,TRUE,
32238,4/24/2017,162.8,TRUE,
32267,4/25/2017,162.8,TRUE,
32289,4/26/2017,161.6,TRUE,
32309,4/27/2017,162,TRUE,
32332,4/28/2017,161.6,TRUE,
32344,4/29/2017,162.4,TRUE,
32359,4/30/2017,162.8,TRUE,
32389,5/1/2017,161,TRUE,
32391,5/2/2017,161.8,TRUE,
32417,5/3/2017,162.2,TRUE,
32422,5/4/2017,163,TRUE,
32449,5/5/2017,163.2,TRUE,
32480,5/6/2017,162.2,TRUE,
32499,5/7/2017,162,TRUE,
32507,5/8/2017,159.6,TRUE,
32528,5/9/2017,162.4,TRUE,
32555,5/10/2017,163,TRUE,
32564,5/11/2017,163.4,TRUE,
32569,5/12/2017,163.2,TRUE,
32586,5/13/2017,162,TRUE,
32606,5/14/2017,162,TRUE,
32630,5/15/2017,161,TRUE,
32632,5/16/2017,162,TRUE,
32658,5/17/2017,162,TRUE,
32686,5/18/2017,164.2,TRUE,
32715,5/19/2017,161.6,TRUE,
32729,5/20/2017,161.2,TRUE,
32758,5/22/2017,161.6,TRUE,
32762,5/23/2017,161.4,TRUE,
32764,5/24/2017,162,TRUE,
