"id","date","weight","comments"
"1771478883420","2018-06-11","164.2","t"
"1771478883575","2018-06-12","164.2","t"
"1771478884733","2018-06-13","164.4","t"
"1771478885198","2018-06-14","163.2","t"
"1771478886217","2018-06-15","163.2","t"
"1771478887081","2018-06-16","164.6","t"
"1771478887900","2018-06-17","164.4","t"
"1771478888921","2018-06-18","164.4","t"
"1771478889777","2018-06-19","163.2","t"
"1771478891001","2018-06-20","162.8","t"
"1771478891455","2018-06-21","161.6","t"
"1771478892278","2018-06-22","161.8","t"
"1771478892690","2018-06-23","161.6","t"
"1771478893052","2018-06-24","163.4","t"
"1771478893456","2018-06-25","164.2","t"
"1771478894666","2018-06-26","163.8","t"
"1771478894898","2018-06-27","164","t"
"1771478895486","2018-06-28","163.6","t"
"1771478896059","2018-06-29","160.6","t"
"1771478896574","2018-06-30","161.4","t"
"1771478897267","2018-07-01","163.6","t"
"1771478897572","2018-07-02","161.6","t"
"1771478898673","2018-07-03","162.2","t"
"1771478899653","2018-07-04","162","t"
"1771478899946","2018-07-05","162.8","t"
"1771478900458","2018-07-06","163.2","t"
"1771478900698","2018-07-07","164","t"
"1771478901777","2018-07-08","162.8","t"
"1771478902364","2018-07-09","159.4","t"
"1771478902643","2018-07-10","159.8","t"
"1771478903260","2018-07-11","160.6","t"
"1771478904030","2018-07-12","161.4","t"
"1771478904873","2018-07-13","160.4","t"
"1771478906091","2018-07-14","162.8","t"
"1771478906628","2018-07-15","164.8","t"
"1771478906867","2018-07-16","162.2","t"
"1771478908006","2018-07-17","163.2","t"
"1771478908976","2018-07-18","161","t"
"1771478909050","2018-07-19","161.6","t"
"1771478909262","2018-07-20","160.6","t"
"1771478909475","2018-07-21","161.4","t"
"1771478910087","2018-07-22","161.4","t"
"1771478910198","2018-07-23","161.6","t"
"1771478911373","2018-07-24","162","t"
"1771478911777","2018-07-25","161.4","t"
"1771478912871","2018-07-26","161.4","t"
"1771478913748","2018-07-27","160.4","t"
"1771478914087","2018-07-28","160.4","t"
"1771478914211","2018-07-29","163","t"
"1771478915227","2018-07-31","161.6","t"
"1771478916419","2018-08-01","160.4","t"
"1771478916638","2018-08-02","160.2","t"
"1771478917699","2018-08-03","159.8","t"
"1771478918184","2018-08-04","159.8","t"
"1771478919034","2018-08-05","160.6","t"
"1771478919567","2018-08-06","159.2","t"
"1771478920673","2018-08-07","160","t"
"1771478921864","2018-08-08","160.6","t"
"1771478922023","2018-08-09","160","t"
"1771478922521","2018-08-10","159.6","t"
"1771478923352","2018-08-11","159.8","t"
"1771478923369","2018-08-13","159.6","t"
"1771478924426","2018-08-14","158.6","t"
"1771478925050","2018-08-15","156.4","t"
"1771478926261","2018-08-16","157.6","t"
"1771478926986","2018-08-17","159.4","t"
"1771478928088","2018-08-18","160.4","t"
"1771478928225","2018-08-19","163.2","t"
"1771478929371","2018-08-20","160.8","t"
"1771478929883","2018-08-21","160","t"
"1771478930703","2018-08-22","159.4","t"
"1771478931431","2018-08-23","159.4","t"
"1771478931895","2018-08-24","159.2","t"
"1771478933015","2018-08-25","158.8","t"
"1771478934026","2018-08-26","158.8","t"
"1771478934039","2018-08-27","157.2","t"
"1771478934202","2018-08-28","158.2","t"
"1771478935328","2018-08-29","157.6","t"
"1771478935685","2018-08-30","159.8","t"
"1771478936413","2018-08-31","160.4","t"
"1771478937266","2018-09-01","159.2","t"
"1771478937280","2018-09-02","159.4","t"
"1771478937337","2018-09-03","160.6","t"
"1771478938242","2018-09-04","160.8","t"
"1771478938537","2018-09-05","160.4","t"
"1771478939401","2018-09-06","159.6","t"
"1771478939629","2018-09-07","159.8","t"
"1771478939806","2018-09-08","159.2","t"
"1771478940897","2018-09-09","157.6","t"
"1771478941340","2018-09-11","160.6","t"
"1771478942463","2018-09-12","160.2","t"
"1771478943398","2018-09-13","159.8","t"
"1771478943709","2018-09-14","160.2","t"
"1771478943999","2018-09-15","159.2","t"
"1771478945022","2018-09-16","158.4","t"
"1771478946225","2018-09-17","159.8","t"
"1771478946388","2018-09-18","160.2","t"
"1771478946470","2018-09-19","160","t"
"1771478947159","2018-09-20","160","t"
"1771478947266","2018-09-22","159.6","t"
"1771478948226","2018-09-23","159.4","t"
"1771478948953","2018-09-24","159.2","t"
"1771478949535","2018-09-25","161","t"
"1771478949785","2018-09-26","158.8","t"
"1771478950948","2018-09-27","159.6","t"
"1771478951740","2018-09-28","161.4","t"
"1771478952715","2018-09-29","160","t"
"1771478953835","2018-09-30","160.2","t"
"1771478954031","2018-10-01","160","t"
"1771478954793","2018-10-02","160","t"
"1771478955945","2018-10-03","159.6","t"
"1771478956005","2018-10-04","159.2","t"
"1771478956935","2018-10-05","159.2","t"
"1771478957524","2018-10-06","160","t"
"1771478957740","2018-10-07","160.6","t"
"1771478958023","2018-10-08","162.6","t"
"1771478958412","2018-10-09","162.2","t"
"1771478959120","2018-10-10","162","t"
"1771478959544","2018-10-11","161.6","t"
"1771478960172","2018-10-12","160","t"
"1771478960649","2018-10-13","160.2","t"
"1771478961673","2018-10-14","160.8","t"
"1771478962630","2018-10-15","163","t"
"1771478962948","2018-10-16","162","t"
"1771478963849","2018-10-17","162.2","t"
"1771478963956","2018-10-18","161","t"
"1771478964937","2018-10-19","158.4","t"
"1771478965465","2018-10-20","159","t"
"1771478966202","2018-10-21","161.4","t"
"1771478966791","2018-10-22","159.6","t"
"1771478967068","2018-10-23","160.2","t"
"1771478967700","2018-10-24","161.8","t"
"1771478967889","2018-10-25","159.8","t"
"1771478968088","2018-10-26","162","t"
"1771478968150","2018-10-27","162.4","t"
"1771478968169","2018-10-28","164.2","t"
"1771478968315","2018-10-29","163","t"
"1771478969352","2018-10-30","162.4","t"
"1771478970464","2018-10-31","161.6","t"
"1771478970494","2018-11-01","160.2","t"
"1771478971028","2018-11-02","160.4","t"
"1771478971325","2018-11-03","159.6","t"
"1771478972274","2018-11-04","161.6","t"
"1771478972845","2018-11-05","161.6","t"
"1771478973321","2018-11-06","160.8","t"
"1771478973990","2018-11-07","160.6","t"
"1771478975027","2018-11-08","161.8","t"
"1771478976130","2018-11-09","164.2","t"
"1771478976446","2018-11-10","162.6","t"
"1771478976790","2018-11-11","163.2","t"
"1771478977423","2018-11-12","161.6","t"
"1771478978424","2018-11-13","162.4","t"
"1771478979262","2018-11-14","163.2","t"
"1771478979283","2018-11-15","160.6","t"
"1771478980206","2018-11-16","160.4","t"
"1771478980747","2018-11-17","160.8","t"
"1771478981147","2018-11-18","160.6","t"
"1771478981175","2018-11-19","159.8","t"
"1771478981426","2018-11-20","160.6","t"
"1771478981950","2018-11-21","160.8","t"
"1771478982626","2018-11-22","160.8","t"
"1771478982704","2018-11-23","162","t"
"1771478983367","2018-11-24","159.8","t"
"1771478984373","2018-11-25","161.8","t"
"1771478985352","2018-11-26","160.6","t"
"1771478985908","2018-11-27","161","t"
"1771478986343","2018-11-28","160.6","t"
"1771478986921","2018-11-29","160.6","t"
"1771478987909","2018-11-30","161.2","t"
"1771478988145","2018-12-01","161","t"
"1771478988690","2018-12-02","161.4","t"
"1771478988947","2018-12-03","161.6","t"
"1771478989190","2018-12-04","161.6","t"
"1771478989962","2018-12-05","160.6","t"
"1771478990722","2018-12-06","160.6","t"
"1771478990976","2018-12-07","160.6","t"
"1771478991875","2018-12-08","161.8","t"
"1771478992908","2018-12-09","162","t"
"1771478994051","2018-12-11","161.8","t"
"1771478994435","2018-12-12","160.8","t"
"1771478995222","2018-12-13","160.4","t"
"1771478995796","2018-12-15","159.8","t"
"1771478996785","2018-12-16","162.8","t"
"1771478997637","2018-12-17","163","t"
"1771478998237","2018-12-18","161.6","t"
"1771478999077","2018-12-19","160.2","t"
"1771478999498","2018-12-20","160.2","t"
"1771479000664","2018-12-21","159.8","t"
"1771479001560","2018-12-22","159.8","t"
"1771479001713","2018-12-26","164","t"
"1771479002701","2018-12-28","162.8","t"
"1771479003135","2018-12-29","163.8","t"
"1771479003399","2018-12-30","163","t"
"1771479003502","2018-12-31","161.2","t"
"1771479004543","2019-01-01","163","t"
"1771479005128","2019-01-02","165.2","t"
"1771479005988","2019-01-03","165","t"
"1771479007002","2019-01-04","165.2","t"
"1771479007689","2019-01-05","164.4","t"
"1771479008432","2019-01-06","162.8","t"
"1771479009499","2019-01-07","164.2","t"
"1771479009753","2019-01-08","164","t"
"1771479010118","2019-01-09","163.8","t"
"1771479010511","2019-01-10","163.6","t"
"1771479010560","2019-01-11","162","t"
"1771479011287","2019-01-12","162","t"
"1771479012369","2019-01-13","162","t"
"1771479012735","2019-01-14","164.8","t"
"1771479013298","2019-01-15","164","t"
"1771479013383","2019-01-16","163.2","t"
"1771479014188","2019-01-17","163","t"
"1771479015350","2019-01-18","163.6","t"
"1771479015951","2019-01-19","162.8","t"
"1771479016681","2019-01-20","164.2","t"
"1771479016877","2019-01-21","163.8","t"
"1771479017574","2019-01-22","161.6","t"
"1771479018601","2019-01-23","162.4","t"
"1771479019099","2019-01-24","164.4","t"
"1771479019638","2019-01-25","163.2","t"
"1771479019726","2019-01-26","164.2","t"
"1771479020329","2019-01-27","164","t"
"1771479021191","2019-01-28","166.2","t"
"1771479021596","2019-01-29","164.2","t"
"1771479022269","2019-01-30","165.4","t"
"1771479022996","2019-01-31","165.8","t"
"1771479023044","2019-02-02","165.8","t"
"1771479024244","2019-02-03","166.6","t"
"1771479025305","2019-02-04","161.8","t"
"1771479025776","2019-02-05","165.4","t"
"1771479026961","2019-02-06","164.8","t"
"1771479027012","2019-02-08","164","t"
"1771479027441","2019-02-09","164.2","t"
"1771479028232","2019-02-10","164","t"
"1771479028512","2019-02-11","165.4","t"
"1771479029130","2019-02-12","164.2","t"
"1771479029929","2019-02-13","162.8","t"
"1771479030640","2019-02-14","163","t"
"1771479030766","2019-02-15","162.8","t"
"1771479031402","2019-02-16","162.4","t"
"1771479031798","2019-02-17","165.6","t"
"1771479032402","2019-02-18","162.8","t"
"1771479032928","2019-02-19","164.2","t"
"1771479033235","2019-02-20","162.8","t"
"1771479033500","2019-02-21","163.4","t"
"1771479034078","2019-02-22","161.4","t"
"1771479034094","2019-02-23","162.6","t"
"1771479034552","2019-02-24","164","t"
"1771479035353","2019-02-25","164","t"
"1771479035765","2019-02-26","162.8","t"
"1771479036617","2019-02-27","163.2","t"
"1771479037230","2019-02-28","164.8","t"
"1771479038159","2019-03-02","163.6","t"
"1771479039214","2019-03-03","164.6","t"
"1771479039737","2019-03-04","164.4","t"
"1771479040763","2019-03-05","164.2","t"
"1771479041068","2019-03-06","163.4","t"
"1771479042294","2019-03-07","163.6","t"
"1771479042756","2019-03-08","163","t"
"1771479043934","2019-03-09","162.4","t"
"1771479044391","2019-03-10","165.4","t"
"1771479044468","2019-03-11","166.4","t"
"1771479044608","2019-03-12","164.2","t"
"1771479044971","2019-03-13","164.4","t"
"1771479045048","2019-03-14","165","t"
"1771479046168","2019-03-15","165.2","t"
"1771479046971","2019-03-17","164.8","t"
"1771479047048","2019-03-18","166.2","t"
"1771479047069","2019-03-20","165","t"
"1771479047951","2019-03-20","165.6","t"
"1771479049159","2019-03-21","167","t"
"1771479049607","2019-03-22","161.8","t"
"1771479050724","2019-03-23","161.8","t"
"1771479051956","2019-03-24","163.6","t"
"1771479052747","2019-03-25","162.8","t"
"1771479053853","2019-03-26","163.8","t"
"1771479054806","2019-03-27","164.4","t"
"1771479055690","2019-03-28","165","t"
"1771479055871","2019-03-30","164.2","t"
"1771479055985","2019-03-31","165","t"
"1771479056459","2019-04-01","165","t"
"1771479057052","2019-04-03","164.6","t"
"1771479057403","2019-04-04","164","t"
"1771479058413","2019-04-05","163","t"
"1771479059079","2019-04-06","163.6","t"
"1771479059222","2019-04-07","164.2","t"
"1771479059278","2019-04-08","164","t"
"1771479060144","2019-04-09","164.8","t"
"1771479060451","2019-04-10","165.8","t"
"1771479060475","2019-04-11","164.4","t"
"1771479061388","2019-04-12","164.4","t"
"1771479061627","2019-04-13","165.4","t"
"1771479061882","2019-04-14","165.8","t"
"1771479062901","2019-04-15","165.2","t"
"1771479063068","2019-04-16","167.4","t"
"1771479063295","2019-04-17","167","t"
"1771479063750","2019-04-18","167.6","t"
"1771479064035","2019-04-19","166.8","t"
"1771479065201","2019-04-20","166.4","t"
"1771479066429","2019-04-21","166","t"
"1771479067213","2019-04-22","164.8","t"
"1771479067697","2019-04-23","165.2","t"
"1771479068275","2019-04-24","166.8","t"
"1771479069260","2019-04-25","167.4","t"
"1771479069386","2019-04-26","166","t"
"1771479069716","2019-04-27","166.6","t"
"1771479069967","2019-04-28","167","t"
"1771479070893","2019-05-02","166.6","t"
"1771479071069","2019-05-03","167.4","t"
"1771479071327","2019-05-05","168.6","t"
"1771479071958","2019-05-06","166.8","t"
"1771479072294","2019-05-07","167.2","t"
"1771479073129","2019-05-08","166.8","t"
"1771479073244","2019-05-09","167.4","t"
"1771479073859","2019-05-10","168","t"
"1771479073945","2019-05-11","167.6","t"
"1771479074309","2019-05-12","167","t"
"1771479074819","2019-05-13","168.2","t"
"1771479075393","2019-05-14","167.6","t"
"1771479075741","2019-05-15","166.6","t"
"1771479076577","2019-05-16","167.4","t"
"1771479077612","2019-05-17","167.4","t"
"1771479077960","2019-05-18","168.4","t"
"1771479079033","2019-05-19","167.4","t"
"1771479079912","2019-05-20","167.6","t"
"1771479080006","2019-05-21","169","t"
"1771479080533","2019-05-22","168.4","t"
"1771479081581","2019-05-23","169","t"
"1771479081646","2019-05-24","170.2","t"
"1771479082127","2019-05-25","170","t"
"1771479083253","2019-05-26","168.6","t"
"1771479084207","2019-05-27","168.2","t"
"1771479084406","2019-05-28","170","t"
"1771479085580","2019-05-29","170.4","t"
"1771479085729","2019-05-30","170","t"
"1771479086339","2019-05-31","168.4","t"
"1771479087199","2019-06-01","168.2","t"
"1771479087958","2019-06-02","169.6","t"
"1771479088750","2019-06-03","169.6","t"
"1771479089543","2019-06-04","169.2","t"
"1771479090732","2019-06-05","169","t"
"1771479091558","2019-06-06","168.4","t"
"1771479092113","2019-06-07","167.4","t"
"1771479092790","2019-06-08","166.2","t"
"1771479093134","2019-06-09","169.4","t"
"1771479094124","2019-06-10","168.4","t"
"1771479094692","2019-06-11","168.4","t"
"1771479095587","2019-06-12","167.4","t"
"1771479096072","2019-06-13","166.6","t"
"1771479096907","2019-06-14","167.8","t"
"1771479097595","2019-06-15","167.8","t"
"1771479098423","2019-06-16","168","t"
"1771479098873","2019-06-17","167.4","t"
"1771479099413","2019-06-18","167.4","t"
"1771479099656","2019-06-19","168.6","t"
"1771479100681","2019-06-20","166.2","t"
"1771479101759","2019-06-21","166.8","t"
"1771479102759","2019-06-22","167","t"
"1771479102785","2019-06-23","166.6","t"
"1771479103495","2019-06-24","165.6","t"
"1771479104647","2019-06-25","166","t"
"1771479105446","2019-06-26","165.6","t"
"1771479106449","2019-06-27","166.4","t"
"1771479107629","2019-06-28","166.8","t"
"1771479108664","2019-06-29","165","t"
"1771479109362","2019-06-30","165.6","t"
"1771479109799","2019-07-01","166.8","t"
"1771479110239","2019-07-02","167","t"
"1771479111443","2019-07-03","165.2","t"
"1771479112420","2019-07-04","166","t"
"1771479112626","2019-07-08","165.4","t"
"1771479113510","2019-07-09","164.4","t"
"1771479113736","2019-07-10","163","t"
"1771479114189","2019-07-11","165.6","t"
"1771479114418","2019-07-12","164.6","t"
"1771479114980","2019-07-13","166.2","t"
"1771479115496","2019-07-14","165","t"
"1771479116345","2019-07-15","165.8","t"
"1771479116512","2019-07-16","165.8","t"
"1771479116594","2019-07-17","166.8","t"
"1771479116720","2019-07-18","165.4","t"
"1771479117428","2019-07-19","165.6","t"
"1771479118318","2019-07-20","166.8","t"
"1771479118395","2019-07-21","165.4","t"
"1771479119254","2019-07-22","162.6","t"
"1771479119459","2019-07-23","162.8","t"
"1771479119738","2019-07-24","164.2","t"
"1771479120787","2019-07-25","163.6","t"
"1771479121313","2019-07-26","162.8","t"
"1771479122448","2019-07-27","162.8","t"
"1771479123360","2019-07-28","162","t"
"1771479124489","2019-07-29","163","t"
"1771479125677","2019-07-30","163.2","t"
"1771479126095","2019-07-31","164.2","t"
"1771479126486","2019-08-01","165.8","t"
"1771479127020","2019-08-02","164.8","t"
"1771479127709","2019-08-03","163.8","t"
"1771479127916","2019-08-04","162","t"
"1771479128267","2019-08-05","163.8","t"
"1771479128582","2019-08-06","160.6","t"
"1771479129504","2019-08-07","162","t"
"1771479130055","2019-08-08","162.6","t"
"1771479130602","2019-08-09","161.4","t"
"1771479131266","2019-08-10","162.8","t"
"1771479132152","2019-08-11","163.6","t"
"1771479132483","2019-08-12","162.8","t"
"1771479133245","2019-08-13","162.4","t"
"1771479133852","2019-08-14","162.4","t"
"1771479134885","2019-08-15","163","t"
"1771479135001","2019-08-16","161.8","t"
"1771479135102","2019-08-17","162.6","t"
"1771479135524","2019-08-18","163.4","t"
"1771479135551","2019-08-19","161.8","t"
"1771479136733","2019-08-20","162.6","t"
"1771479136928","2019-08-21","161.6","t"
"1771479137979","2019-08-22","162.8","t"
"1771479138836","2019-08-23","161","t"
"1771479139738","2019-08-24","162.4","t"
"1771479140837","2019-08-25","161.6","t"
"1771479141379","2019-08-26","159.6","t"
"1771479141540","2019-08-27","161.6","t"
"1771479142226","2019-08-28","161.2","t"
"1771479142335","2019-08-29","161.8","t"
"1771479143451","2019-08-30","162.8","t"
"1771479143644","2019-08-31","163.2","t"
"1771479143692","2019-09-01","163.2","t"
"1771479144489","2019-09-02","160.6","t"
"1771479145256","2019-09-03","163.2","t"
"1771479145545","2019-09-04","162.4","t"
"1771479145778","2019-09-05","162","t"
"1771479146168","2019-09-06","162.2","t"
"1771479146682","2019-09-07","162.4","t"
"1771479147409","2019-09-08","162.6","t"
"1771479148585","2019-09-09","163.2","t"
"1771479149481","2019-09-10","163.8","t"
"1771479150398","2019-09-11","163.8","t"
"1771479151197","2019-09-12","162.8","t"
"1771479151535","2019-09-13","162.8","t"
"1771479152442","2019-09-14","161.8","t"
"1771479153316","2019-09-16","162","t"
"1771479153378","2019-09-17","162","t"
"1771479153714","2019-09-18","163.2","t"
"1771479154073","2019-09-19","163.2","t"
"1771479154558","2019-09-20","162.4","t"
"1771479154854","2019-09-21","161.6","t"
"1771479155120","2019-09-22","161.6","t"
"1771479155254","2019-09-23","163.6","t"
"1771479155853","2019-09-24","163.2","t"
"1771479156107","2019-09-25","161.8","t"
"1771479156842","2019-09-26","162.4","t"
"1771479157898","2019-09-27","162.8","t"
"1771479158469","2019-09-28","164","t"
"1771479159453","2019-09-29","161.4","t"
"1771479160032","2019-09-30","162.6","t"
"1771479160250","2019-10-01","163.2","t"
"1771479161477","2019-10-02","163","t"
"1771479162016","2019-10-03","162","t"
"1771479162491","2019-10-04","162","t"
"1771479162808","2019-10-05","161.8","t"
"1771479163307","2019-10-06","162","t"
"1771479163586","2019-10-07","162.4","t"
"1771479164554","2019-10-08","162.8","t"
"1771479164687","2019-10-09","161.4","t"
"1771479165229","2019-10-10","163.4","t"
"1771479165588","2019-10-11","163.6","t"
"1771479165766","2019-10-12","161.4","t"
"1771479166237","2019-10-13","159.8","t"
"1771479167215","2019-10-14","160.8","t"
"1771479167884","2019-10-15","160.8","t"
"1771479168227","2019-10-16","164.2","t"
"1771479168562","2019-10-17","163.6","t"
"1771479168643","2019-10-18","163.6","t"
"1771479169057","2019-10-19","163.4","t"
"1771479170162","2019-10-20","165.8","t"
"1771479171351","2019-10-21","164","t"
"1771479171480","2019-10-22","164.4","t"
"1771479171786","2019-10-23","163","t"
"1771479172767","2019-10-24","164","t"
"1771479173163","2019-10-25","164.8","t"
"1771479174355","2019-10-26","162.8","t"
"1771479174605","2019-10-27","164.4","t"
"1771479175671","2019-10-28","163.4","t"
"1771479176776","2019-10-29","164.2","t"
"1771479177224","2019-10-30","164.2","t"
"1771479177979","2019-10-31","162.8","t"
"1771479178468","2019-11-01","162","t"
"1771479178895","2019-11-02","164.2","t"
"1771479179143","2019-11-03","164.2","t"
"1771479179993","2019-11-04","164.2","t"
"1771479180245","2019-11-05","162.8","t"
"1771479180324","2019-11-06","164.6","t"
"1771479180784","2019-11-07","164","t"
"1771479181350","2019-11-08","164.8","t"
"1771479182435","2019-11-09","164.2","t"
"1771479182535","2019-11-10","166","t"
"1771479183306","2019-11-11","166","t"
"1771479184140","2019-11-12","165.8","t"
"1771479184805","2019-11-13","164.6","t"
"1771479185939","2019-11-14","164.6","t"
"1771479186768","2019-11-15","165.4","t"
"1771479187613","2019-11-16","167","t"
"1771479187852","2019-11-17","167.2","t"
"1771479188337","2019-11-18","166.8","t"
"1771479188385","2019-11-19","166.8","t"
"1771479188607","2019-11-20","165.6","t"
"1771479189359","2019-11-21","165.6","t"
"1771479189757","2019-11-22","165.6","t"
"1771479190329","2019-11-23","165.6","t"
"1771479191513","2019-11-24","167","t"
"1771479191891","2019-11-25","168.2","t"
"1771479192932","2019-11-26","167.4","t"
"1771479193456","2019-11-27","166","t"
"1771479193657","2019-11-28","164.8","t"
"1771479193676","2019-11-29","166","t"
"1771479193919","2019-11-30","163.8","t"
"1771479194093","2019-12-01","165","t"
"1771479194309","2019-12-02","165","t"
"1771479194760","2019-12-03","165.4","t"
"1771479194925","2019-12-04","165.6","t"
"1771479195785","2019-12-05","166.2","t"
"1771479196955","2019-12-06","166.2","t"
"1771479198081","2019-12-07","168","t"
"1771479198670","2019-12-08","167.2","t"
"1771479198845","2019-12-09","166.4","t"
"1771479199092","2019-12-10","166","t"
"1771479199673","2019-12-11","166.2","t"
"1771479200825","2019-12-12","166","t"
"1771479201756","2019-12-13","166.2","t"
"1771479202401","2019-12-14","165.8","t"
"1771479203058","2019-12-15","167","t"
"1771479203586","2019-12-16","165.8","t"
"1771479204776","2019-12-17","167.4","t"
"1771479205241","2019-12-18","168","t"
"1771479205865","2019-12-19","166","t"
"1771479205953","2019-12-20","165.4","t"
"1771479206032","2019-12-21","165.6","t"
"1771479206356","2019-12-22","165.8","t"
"1771479207545","2019-12-23","167.4","t"
"1771479207632","2019-12-24","165.4","t"
"1771479208192","2019-12-26","167.4","t"
"1771479209282","2019-12-27","165.8","t"
"1771479209649","2019-12-28","165.8","t"
"1771479210060","2019-12-29","165.4","t"
"1771479210407","2019-12-30","166.8","t"
"1771479211603","2019-12-31","167","t"
"1771479212320","2020-01-01","168","t"
"1771479213031","2020-01-02","168.6","t"
"1771479213524","2020-01-03","167.4","t"
"1771479213735","2020-01-04","166.4","t"
"1771479213950","2020-01-05","166.6","t"
"1771479215027","2020-01-06","168.4","t"
"1771479215262","2020-01-07","169.4","t"
"1771479216392","2020-01-08","167","t"
"1771479217219","2020-01-09","168","t"
"1771479217581","2020-01-10","168.4","t"
"1771479218278","2020-01-11","166.4","t"
"1771479218602","2020-01-12","166.2","t"
"1771479218675","2020-01-14","167","t"
"1771479219519","2020-01-15","167","t"
"1771479220203","2020-01-16","167.4","t"
"1771479221265","2020-01-17","167.4","t"
"1771479221292","2020-01-18","167.6","t"
"1771479221556","2020-01-19","167.2","t"
"1771479222196","2020-01-20","166.2","t"
"1771479223161","2020-01-21","167.6","t"
"1771479223194","2020-01-22","167.6","t"
"1771479223351","2020-01-23","167.8","t"
"1771479223490","2020-01-24","168.4","t"
"1771479224621","2020-01-25","166.8","t"
"1771479225423","2020-01-26","168","t"
"1771479225664","2020-01-27","169.4","t"
"1771479226419","2020-01-28","167.4","t"
"1771479226571","2020-01-29","168.2","t"
"1771479227586","2020-01-30","167","t"
"1771479228154","2020-01-31","168.4","t"
"1771479229054","2020-02-01","168","t"
"1771479230258","2020-02-02","166.8","t"
"1771479230792","2020-02-03","169.2","t"
"1771479231533","2020-02-04","168","t"
"1771479232153","2020-02-05","168.8","t"
"1771479233376","2020-02-06","168.6","t"
"1771479234239","2020-02-07","169.4","t"
"1771479234982","2020-02-08","168","t"
"1771479235216","2020-02-09","167.4","t"
"1771479235852","2020-02-10","169.8","t"
"1771479235925","2020-02-11","169.2","t"
"1771479236005","2020-02-12","169.6","t"
"1771479236698","2020-02-13","170","t"
"1771479237878","2020-02-14","168.6","t"
"1771479238574","2020-02-15","169.4","t"
"1771479238591","2020-02-16","169.2","t"
"1771479238747","2020-02-17","169.9","t"
"1771479238777","2020-02-18","169.4","t"
"1771479239295","2020-02-19","170.4","t"
"1771479239676","2020-02-20","169.6","t"
"1771479240454","2020-02-21","170.6","t"
"1771479240512","2020-02-22","170.4","t"
"1771479241326","2020-02-23","171.4","t"
"1771479241959","2020-02-24","170.8","t"
"1771479243178","2020-02-25","170.4","t"
"1771479243723","2020-02-26","170.4","t"
"1771479244787","2020-02-27","171.4","t"
"1771479245821","2020-02-28","168.8","t"
"1771479246917","2020-02-29","167.4","t"
"1771479247859","2020-03-01","168.2","t"
"1771479248851","2020-03-02","170.2","t"
"1771479250046","2020-03-03","169","t"
"1771479250943","2020-03-04","171.4","t"
"1771479251534","2020-03-05","169.2","t"
"1771479252295","2020-03-06","169.4","t"
"1771479252533","2020-03-07","168.4","t"
"1771479253260","2020-03-08","170","t"
"1771479254344","2020-03-09","167.4","t"
"1771479255507","2020-03-10","169.8","t"
"1771479256497","2020-03-11","169.2","t"
"1771479257453","2020-03-12","169.6","t"
"1771479258320","2020-03-13","168","t"
"1771479258871","2020-03-14","169.8","t"
"1771479258949","2020-03-15","172.4","t"
"1771479259721","2020-03-16","171.2","t"
"1771479260456","2020-03-17","170.6","t"
"1771479261224","2020-03-18","170.6","t"
"1771479261252","2020-03-19","171.2","t"
"1771479261412","2020-03-20","170","t"
"1771479262559","2020-03-21","171.4","t"
"1771479263321","2020-03-22","169.6","t"
"1771479264545","2020-03-23","170.2","t"
"1771479265065","2020-03-24","169.8","t"
"1771479266009","2020-03-25","171.2","t"
"1771479266555","2020-03-26","171","t"
"1771479266582","2020-03-27","171.6","t"
"1771479267203","2020-03-28","170.6","t"
"1771479267836","2020-03-29","169.8","t"
"1771479268405","2020-03-30","171.6","t"
"1771479269368","2020-03-31","170.6","t"
"1771479269895","2020-04-01","171.6","t"
"1771479270664","2020-04-02","170.4","t"
"1771479271234","2020-04-03","172","t"
"1771479272335","2020-04-04","172.4","t"
"1771479273396","2020-04-05","171.2","t"
"1771479274377","2020-04-06","169.8","t"
"1771479274451","2020-04-07","170.8","t"
"1771479274874","2020-04-08","171.2","t"
"1771479275250","2020-04-09","170.2","t"
"1771479275695","2020-04-10","172","t"
"1771479276743","2020-04-11","170.8","t"
"1771479277949","2020-04-12","170.8","t"
"1771479277981","2020-04-13","171.6","t"
"1771479278794","2020-04-14","170.2","t"
"1771479279475","2020-04-15","171.2","t"
"1771479280661","2020-04-16","170.8","t"
"1771479281284","2020-04-17","171.4","t"
"1771479281303","2020-04-18","172.4","t"
"1771479282374","2020-04-19","173","t"
"1771479282997","2020-04-20","171.6","t"
"1771479283791","2020-04-21","171","t"
"1771479283839","2020-04-22","172","t"
"1771479284263","2020-04-23","172.8","t"
"1771479285212","2020-04-24","172.8","t"
"1771479285603","2020-04-25","172","t"
"1771479285672","2020-04-26","170.8","t"
"1771479285696","2020-04-27","169.4","t"
"1771479285988","2020-04-28","171.2","t"
"1771479287186","2020-04-29","171.4","t"
"1771479287661","2020-04-30","173","t"
"1771479287856","2020-05-01","170.8","t"
"1771479288342","2020-05-02","171.2","t"
"1771479288765","2020-05-03","170.6","t"
"1771479289273","2020-05-04","169","t"
"1771479290267","2020-05-05","171.2","t"
"1771479290342","2020-05-06","170.8","t"
"1771479291155","2020-05-07","171.6","t"
"1771479291888","2020-05-08","170.2","t"
"1771479292135","2020-05-09","170.6","t"
"1771479293320","2020-05-10","170.4","t"
"1771479293545","2020-05-11","167.4","t"
"1771479294001","2020-05-12","169.4","t"
"1771479294818","2020-05-13","170.8","t"
"1771479295736","2020-05-14","170.8","t"
